timestamp	datetime	cpu_freq_max	cpu_freq_avg	cpu_temp	cpu_usage	pkg_w	core_w	uncore_w	dram_w	th_thermal	th_power	th_current	th_vr_th	th_vr_cur	pl1	pl2	bd_prochot	gpu_util	gpu_temp	gpu_power	mem_used	mem_total	mem_pct	net_rx	net_tx	disk_read	disk_write
1787298391.0898001	15:46:31	1365	648.75	27.8	2.0023138563209515	3.555803059184106	2.3687326492332965	0.2998063726255848	0.6269826884777473	0	0	0	0	0	False	False	False	0	0	0	3693	11830	31.217244294167372	0	0	0	0
1787298421.1328864	15:47:01	3400	2015.875	27.8	9.163864208298788	10.452144479973125	6.28115754335292	2.228466053442596	1.4524580227207426	0	0	0	0	0	False	False	False	0	0	0	3668	11830	31.005917159763314	0	0	0	0
1787298451.1791484	15:47:31	3400	2864.25	27.8	10.03271759249531	11.44962183833371	7.85967871678099	2.152329642791854	1.517065835168239	0	0	0	0	0	False	False	False	0	0	0	3740	11830	31.614539306847	0	0	0	0
1787298481.186829	15:48:01	3387	2540.375	27.8	9.389005553734886	10.639224676513823	6.246255004346601	2.210061524080228	1.456731911396258	0	0	0	0	0	False	False	False	0	0	0	3712	11830	31.377852916314453	0	0	0	0
1787298511.2921824	15:48:31	2900	2899.5	27.8	99.0249987999952	24.726119999498447	6.795107349964704	2.1979723644269313	1.480412518767345	0	0	0	0	0	False	False	False	0	0	0	3695	11830	31.234150464919697	0	0	0	0
1787298546.477954	15:49:06	3400	1705.875	27.8	8.573387653144158	10.270931921380122	6.297380425929066	2.1782103883985324	1.4583531707831265	0	0	0	0	0	False	False	False	0	0	0	3698	11830	31.259509721048182	0	0	0	0
1787298576.507463	15:49:36	3400	2232.5	27.8	10.366518955480428	12.262934092712776	8.177784277777635	2.2890617020163817	1.5258607471379995	0	0	0	0	0	False	False	False	0	0	0	3780	11830	31.952662721893493	0	0	0	0
1787298606.5720036	15:50:06	3399	2473.25	27.8	8.363211116031732	10.775866178911805	6.584321608975732	2.3046296269036444	1.4616605914069134	0	0	0	0	0	False	False	False	0	0	0	3712	11830	31.377852916314453	0	0	0	0
1787298641.340495	15:50:41	3400	2137.875	27.8	8.98128135129351	10.853471764757728	6.122740806513787	2.3282329633478174	1.4388071941059444	0	0	0	0	0	False	False	False	0	0	0	3679	11830	31.0989010989011	0	0	0	0
1787298671.4483747	15:51:11	2500	2499.25	27.8	99.575149500598	14.815439049488456	15.960477690591851	1.6909066467287666	1.5234358232419	0	0	0	0	0	False	False	False	0	0	0	3730	11830	31.53000845308538	0	0	0	0
1787298706.4008486	15:51:46	3400	2631.25	27.8	9.342017841432247	10.596519972875962	6.9240651839160865	2.082750597480814	1.4911960669187923	0	0	0	0	0	False	False	False	0	0	0	3668	11830	31.005917159763314	0	0	0	0
